,Unnamed: 1,CO00COKY,CO00DRBE,CO00FERA,CO00KUNI,CO00URMA,CO01TUNG,CO03CHBA,CO03CHBU,CO03COPM,CO04BAFI,CO04KIVA,CO04LIFI,CO04LIRA,CO04MGNG,CO04PFCH,CO04PFRE,CO04ZIMG,CO05ASGU,CO05BAFI,CO05KUBE,CO06DATZ,CO06LIFI,CO06MOPE,CO06MOTO,CO06QUNG,CO07CAFR,CO08ABSU,CO08GOBE,CO08HEVE,CO08KIPR,CO09NAKY,CO09NUTB,CO10HEIG,CO11NUPM,CO12GOVA,CO13CABL,CO13CAHN,CO13COTB,CO13DESC01A,CO13HENG,CO14CABT,CO14CATI,CO14OSPA,CO14WUCL,CO14ZIHO,CO14ZIMG,CO15ABSP,CO17LITW01A,CO17MUMA,CO17RAPA,CO17WUBO1A,CO18DATO01A,CO18HECO01A,CO18HECO01B,CO18RELC01A,CO92SHPU,CO93COTW,CO94DUUR,CO94HEAQ,CO94LISE,CO95TUNG,CO96QUVA,CO96SWBB,CO96SWFB,CO97CHSY,CO98BOFP,CO98CHPI,CO98EVXM,CO98QUNC,CO98SWPR,CO99DRGB,CO99GUMI,CO99KUHO,CO99LICL,CO99SWFB
CO14ZIMG,0.19607389103556203,0.8511559810397297,0.17727566781081688,0.20745199633369368,0.3394142440634013,0.2716043496518797,0.438413221045296,0.34691895378119164,0.34478477223765536,0.12598735530206376,-0.031990768171592035,0.11146271815630854,-0.07242316300120587,0.20492169257129156,0.9212884388717152,-0.08772821019654606,0.2871490316657269,-0.23163588865665125,0.03628777458231184,-0.28379237695891846,-0.0039306882154285855,0.15400943717257368,-0.07376981663696701,0.0793314629280808,0.7735159996694463,0.11821292056395219,0.35971254130609265,0.08353505755827172,0.8441497262952892,0.08405484994249465,0.8205564738906185,0.14626435898710247,-0.008390561764407261,0.10831046553740409,0.1259816524534608,0.15722795944706636,0.025162357469656706,0.15079682769042568,0.059360896399013374,0.8355359631467795,0.07314143306979812,0.1413660426285585,0.1128623553073705,0.3768975214477579,0.0581172042411897,0.8150080033051046,1.0,0.0476460457814911,0.1618400866442726,-0.14215379569107575,0.02408488353512682,0.1807834966458315,0.11435492562700196,0.06875395953909802,-0.013325379970502855,0.10814020773791105,0.3212405673260974,0.47902456706676283,0.7247156460811028,0.9651710296188417,0.15178425638120258,0.3762850806002471,0.758182272587985,0.8080604386016894,0.7592342945772245,0.08171038305701392,-0.07025499191661413,0.30960265354972505,0.09804792450790668,0.37096988838335143,0.746903282633131,-0.06672086730766248,0.4367094402308147,0.28023631697197743,0.14217050249628208,0.9326810457157724
CO15ABSP,0.03502367542643532,-0.01623677042522203,-0.06860958983759514,-0.04030617638968741,0.0749827666066075,-0.0322770322029083,0.052284785201817834,-0.1368272171330382,-0.0726121853606535,0.3084906873636109,-0.03942275214080067,0.41456457087987336,-0.0026166268280476005,-0.02763609466705183,0.09210167656498401,0.5754762433987355,-0.016611722722476113,-0.05021888755432707,0.07502606369462256,0.04701577312833302,-0.5059798097766691,0.35510779432864353,0.013151802100633367,0.664070425042581,0.09417308581248574,0.11897548695970524,-0.0156526312923269,0.06159125526938103,-0.004112633282160627,0.5456087501627331,0.002662031998227277,0.38665761518116193,-0.7184006578172829,0.29365981160603194,0.30589244483658995,0.25409253647037544,0.4101084307526264,0.518674730277975,0.43219284687428894,0.012896785670629045,-0.27036101588570566,0.60390084513999,0.5233950400938249,0.1532503835546162,-0.5823516812981102,0.0013229698360231416,0.0476460457814911,1.0,0.640858523898687,0.3595396744798587,0.9361015557989001,-0.21899245693571273,0.30293046737550416,0.008024029205775276,0.34419537672946426,0.37761088136210336,0.17978241287499425,0.11858967865592994,-0.06626273337370761,0.028507317855156863,-0.2958330534421094,0.18846495950766448,-0.07083054429058522,-0.04282004066380643,-0.052730323511146315,-0.1837401197541146,-0.02122030960382458,0.22922316625940106,0.5846571598616888,-0.04421769316705423,0.1332438377258938,-0.04579248794509288,0.10871853407180637,-0.0565451078424591,0.236810594919078,0.08079853036717335
CO17LITW01A,-0.037712271661337914,0.08463783890087073,-0.058717673613098674,0.001906806007147325,0.2730261178964598,0.1817881599179831,0.2872958141433144,0.13530179984228904,0.1887849608226733,0.19257337228516294,-0.06309839526959643,0.30674130032478164,0.15394654103267802,-0.06439175673378593,0.2124275127444925,0.28347565272258013,0.19831750319317842,-0.1259648559954183,-0.13076156370450476,0.027910943160863705,-0.40709292139263836,0.24268443407472026,0.18022645104560325,0.5235754634652277,0.21455421885579962,0.027914359544378282,0.035724768185660886,-0.04559910157301541,0.10148223125282153,0.4727380455788908,0.13091036411146043,0.2737976738964982,-0.5331407802271209,0.1996402544803395,0.1908471721632139,0.1979844690170166,0.4119299113785369,0.5203357094218807,0.40999350924268824,0.1440244714501648,-0.2313749214761863,0.5138597592772471,0.4392004902721664,0.5461106591922745,-0.4265231995588751,0.128819484715523,0.1618400866442726,0.640858523898687,1.0,0.22645051745973394,0.7381921526682721,-0.18740861501346223,0.31980761937408586,0.08825556360246307,0.4081137019301032,0.32410448875273934,0.42674705938693225,0.20116088787862374,-0.010964478995745788,0.1303308893212531,-0.13912101463868917,0.4341247793672583,0.013689398811130899,0.051736320330827534,0.03580535881654783,-0.25401996325601967,0.1246279188902622,0.3754967850691684,0.4588699970888786,0.18621591157604522,0.2712318480146551,-0.07423953081176778,0.34990615979198747,0.1470742698211901,0.1611906816928677,0.19782367195238287
CO17MUMA,0.007724482739589466,-0.16694188923498945,-0.06412269587528822,0.3154681638323045,0.25665722574847666,-0.32829663548983573,0.0664344812768724,-0.14850436121490015,-0.09495111221241188,0.2564713999958778,0.009111568117717742,0.3954829607340425,-0.16811554581285526,-0.03280736602674345,-0.12655053984357043,0.6163718434819562,-0.3314029259434667,0.4662478974444528,-0.052317007836099313,0.06319869296690087,-0.2169992389700276,0.3205373643616814,-0.1712415265297348,0.5238745846408338,-0.10310173131452278,0.11130203516159035,-0.07098303263494861,0.03462064158907417,-0.16926337831610005,0.5081112549784795,-0.1725237678364155,0.3081198628144876,-0.29545069831187765,0.2817112274787817,0.25703129536358826,0.22422007980262185,0.4596177695969434,0.20219689568577454,0.2680897097725571,-0.17156840460772518,0.06329833859036879,-0.23841544270438011,0.47905856730757856,0.034238991523133214,-0.16437428449784838,-0.16782509155806413,-0.14215379569107575,0.3595396744798587,0.22645051745973394,1.0,0.4036781231022689,0.22512659910973443,0.17840100984772864,-0.09175450810073317,0.16224542297263145,0.33962729319867396,0.18886436545537386,0.07347616030980864,-0.150883700691147,-0.14435158843323526,-0.06877541653026448,0.20946301909986467,-0.15733956815546196,-0.1615228277390924,-0.15938635708819782,-0.11792433871319803,-0.16308258052665617,0.07172300463244441,0.41873728529463855,-0.025861486974704792,-0.0988371614550672,0.11897213542696826,0.10252777604474139,0.12706485371249357,0.25802046790974026,-0.13220263165015605
CO17RAPA,0.006148102821613211,-0.04097013129292863,-0.07345282602562446,-0.09416395440043412,0.02973596896861502,-0.08835673204557058,0.01629666680142739,-0.20962942345310032,-0.14031646235038628,0.2173947859896632,-0.0413113323928047,0.3806421702231665,-0.014381373847354582,-0.10373017364329348,0.07011651326267053,0.5471544133492926,-0.07350363183984322,-0.10747674087987434,-0.21787910697447835,0.05276288322220976,-0.6542394136071809,0.27607188842059704,0.003420453488593338,0.6579736576693249,0.07741340970560846,-0.013966982556094286,-0.02246808286162451,-0.1061801364859739,-0.029508518559054776,0.6001624224169798,-0.007149886463170026,0.3388381814649067,-0.8173236390119053,0.21862184520362996,0.21483196585688677,0.2740189176998752,0.5242608874561587,0.5839434971086135,0.4241211813429204,0.002363741275659002,-0.2908952385625005,0.641257122840128,0.5614189977212312,0.1680424970965875,-0.6152775560425363,-0.008658029462720429,0.02408488353512682,0.9361015557989001,0.7381921526682721,0.4036781231022689,1.0,-0.23520573662553002,0.38673015877375183,0.028389331992135513,0.5106926981999675,0.4038726105401766,0.15991418231551224,0.053367270504561554,-0.08311652895790397,0.0055241725159684675,-0.40090186157807794,0.16459528683080926,-0.09433795071795463,-0.06734053264044522,-0.07556299313431866,-0.3999592099652203,-0.03497140857297423,0.23925881097444893,0.5532783211645674,-0.08571902792644703,0.12116217839925619,-0.0761643652849791,0.07642856051188701,-0.11338053196155336,0.15332985861380383,0.05845619659833851
CO17WUBO1A,-0.0031448043543698717,0.11992690215955529,0.00551520538155913,0.3787377275662226,0.34540742478979053,-0.06798091737775248,0.22781172051688645,0.13674386582097997,0.1706132626762039,0.21151227014782895,0.014973921124149074,0.10415392601084433,-0.10425739537559614,0.01963207541760025,0.20267702937222112,-0.12629262887682816,-0.06722855490187991,0.23935890335164497,0.08102396856795803,-0.1404210928870335,0.1611827088915527,0.24978155700578283,-0.10619616601541956,0.05257908400569686,0.12466471301301003,0.15730327981533063,0.05057882613373943,0.11647128631409427,0.11668512396409197,0.22321296772750654,0.11001078781427592,0.19210282110327104,0.17809468286971172,0.2613021448443077,0.21207214637840854,0.023140361975678113,-0.08187819405659487,-0.018263045450439212,-0.16790915834646894,0.11195975636797593,0.5566972082035909,-0.14786099152988838,0.28506540801154073,0.18903780332662193,0.2969159244895879,0.11734008592445212,0.1807834966458315,-0.21899245693571273,-0.18740861501346223,0.22512659910973443,-0.23520573662553002,1.0,0.06136967132255355,0.04799686905830647,-0.10821622885044337,0.18904359806250812,0.12018535811218459,0.3442863070956388,0.14404420250791908,0.1667144307722888,0.1930187279073076,0.23726664480912102,0.13996126060455968,0.13621954932038793,0.11601736083045695,0.08388835925560383,-0.10113591095252353,-0.06221795575452084,-0.030115870360909666,0.15172369556502588,0.042017527643150455,0.13804031961709054,0.2424406306169256,0.26810878468096666,0.25837075819373734,0.1519141601166024
CO18DATO01A,-0.007594717861233686,0.04690695554804998,-0.014162822512401798,0.014104303941897212,0.11207673946879135,-0.017402454545788405,0.07517044610618542,-0.09313522840265492,-0.024346659137311554,0.2518867814291723,-0.019061618119352926,0.15231090591484042,-0.08111871625401093,-0.1568420638924425,0.11374485525846646,0.10495314447056442,0.003980291242375689,-0.15080646574409468,-0.22572366134462613,-0.00016315887326933464,-0.3782093343329115,0.23261613868407666,-0.05678666070490557,0.34147245604761833,0.10748776609288786,0.052342948770063964,0.023701680248278702,-0.08135975298291104,0.053735420322260266,0.38524593292840714,0.07807393992618691,0.37631997346846335,-0.3320645191689772,0.25698185857978384,0.24750948396653127,0.2151253637008961,0.2535823481866935,0.3630096476651587,0.08976878832790242,0.08240098535940404,0.024454325578949686,0.2559867476231574,0.3799669497225379,0.22800179638868703,-0.0691129608423473,0.06779349192476514,0.11435492562700196,0.30293046737550416,0.31980761937408586,0.17840100984772864,0.38673015877375183,0.06136967132255355,1.0,0.04677646001007327,0.4200515810521991,0.4263547520681836,0.07865327826572602,0.22649881897637092,0.015082024504651799,0.10772400029751247,-0.1723996934574269,0.0885582276020823,0.02981309268522268,0.039216661679631316,0.03061129424965144,-0.3628940604745595,-0.0975903590262192,0.10323623721796195,0.17650785513927436,-0.04677037493873602,0.08868267304327242,0.012712682540040002,0.09349123842449557,-0.05041890242705856,0.17631277126289294,0.11371517773762235
CO18HECO01A,0.018393812220138053,0.05835783579153799,-0.026527031285790436,0.04533441568892574,0.0869906151865355,0.17848616960771926,0.09101584096379416,0.1708462489027668,0.16499854287375781,-0.011478799397876603,0.0017673537721828942,-0.03198404269472238,0.04017397297735579,-0.11266814300050514,0.05675015105282024,-0.0683321248990126,0.18351318312574347,-0.11740986792775489,-0.029105020939140486,0.002992503483106808,-0.08104028972627272,-0.033467474083242445,0.04568266308036745,-0.02632907355368738,0.05385427717975376,-0.03767095614715015,-0.008669545645249428,-0.01815747231448224,0.06492121342639484,-0.010537748284732435,0.07730687505568759,-0.017674936534227373,-0.07596999755281775,-0.04340789870293083,-0.01283329731134739,0.018532114381353937,-0.009432416825067843,0.021768757590032283,-0.10481265926221117,0.06990744249560475,0.01977675588165426,0.07569898579812517,-0.0021910526025347697,0.20223008939230389,0.04039235697794385,0.0697639536086117,0.06875395953909802,0.008024029205775276,0.08825556360246307,-0.09175450810073317,0.028389331992135513,0.04799686905830647,0.04677646001007327,1.0,0.11226453145547115,-0.006034584578197635,0.06224125250160182,0.05081824278462985,0.044419360504671386,0.06320804332725771,-0.012906012541917398,0.056810512234138716,0.04528426381489969,0.04529426027473932,0.037887095589536235,-0.04749639460890497,0.037552667187326,-0.008423231410227827,-0.036055651742263384,0.09490675243213087,0.04465894339366802,-0.004124859891380592,0.07526301283608448,0.1030095783849064,-0.05237075342547032,0.06725815884067979
CO18HECO01B,-0.018764110000249693,-0.03757359071925547,-0.033906857496281986,-0.14852281629720315,-0.0910628315862805,-0.14726485864307529,-0.0814394415108928,-0.31644222896148055,-0.27171132443715185,-0.0786960442904728,-0.022322585654315913,-0.10034650150958356,-0.03960565170917125,-0.19932050180931,0.01890483861440914,0.07600592216097898,-0.12210863904060423,-0.17091064711303147,-0.4623475948035731,0.02438879382573433,-0.7334525343722583,-0.06323936055254206,0.00017024278667651947,0.1953545371622589,-0.03994363165470461,-0.2569548358803069,-0.037534529326781224,-0.35273360172571167,-0.020432355606715344,0.2784037171818241,0.03358050542639615,0.08815940923528877,-0.4941254506644812,-0.00243061465081338,-0.08236956720920836,0.1485385226009963,0.29383184375919186,0.2388234363232555,-0.14661192919992114,0.03196400145455762,-0.1336152377834642,0.32478269624617206,0.25674706285226645,0.1569530108085558,-0.2879353338317223,0.028246825212362,-0.013325379970502855,0.34419537672946426,0.4081137019301032,0.16224542297263145,0.5106926981999675,-0.10821622885044337,0.4200515810521991,0.11226453145547115,1.0,0.17908021575402172,-0.10028643382761408,-0.2633728742476762,-0.07973602970526862,-0.03103288638083173,-0.471468907131913,-0.056927963303237614,-0.083200960137578,-0.08541324813699754,-0.08428338855491709,-0.686335412743713,-0.06019237062334265,-0.0667879080992332,-0.029600658502419754,-0.12309371669347978,0.002157838168233976,-0.08189962440224262,-0.03170914193713212,-0.16388123768342358,-0.2056014946760996,0.022007360473676536
CO18RELC01A,0.026089761133650986,-0.026008337450477818,-0.06960972009053001,-0.02068970779414168,0.3096994189834497,-0.010470905594132862,0.2639947654306048,-0.07184406220501063,0.08586922779240447,0.8739480761371986,-0.007871091817254266,0.4264028741601698,0.013469773001017364,-0.026412258684138042,0.11001678458974465,0.2194942680060664,0.00013579437322140523,-0.04399794812597869,-0.007058761473700266,0.051753250043457606,-0.19038751756777542,0.7749071587166685,0.018016792979480438,0.5632409012078962,0.09451721712583311,0.4858114087197625,-0.010623940697100192,0.2598004519796416,-0.01895245384119692,0.6639257273078765,-0.01439084015791328,0.9473518603993599,-0.3028665229177427,0.761495547077122,0.8730054752876226,0.40841023211277266,0.3281941945361771,0.45386676304716944,0.3015571493403627,-0.0030113064454691664,0.2306681912891686,0.25512814924686594,0.6804640946157023,0.29351294967747704,0.1561787703563259,-0.020660273264287512,0.10814020773791105,0.37761088136210336,0.32410448875273934,0.33962729319867396,0.4038726105401766,0.18904359806250812,0.4263547520681836,-0.006034584578197635,0.17908021575402172,1.0,0.2013254794837001,0.5751959385154031,-0.058915532589304744,0.1088147080044016,-0.012073505374491488,0.24865103617325351,-0.04167408618857147,-0.03136483418499583,-0.04208226112356467,-0.12328980193112822,0.010154236462820074,0.1743083657775604,0.46005534866601294,-0.021427926500779595,0.09278615159663414,-0.016328526986703902,0.30095886765891894,-0.036170176767410904,0.7619822976400779,0.11447654736212973
CO92SHPU,0.023651037163438908,0.23193078805202,-0.036849233590277135,0.17622359747155553,0.43556719035612074,0.23964967365975726,0.6040077392538062,0.3990898482884057,0.42325721116607773,0.20238688293746918,-0.00508314803880166,0.3328326698262118,0.20336175647338672,0.25738376592473705,0.3348345485837576,0.1245027765032923,0.2445169626670739,0.02038012808941104,0.08536306522718702,0.01626158231709732,0.1388034631193405,0.25181522557188224,0.19492174785220023,0.3513395170323994,0.45511512456239167,0.15018164992904778,0.10190074254584322,0.11942806967767373,0.23061449719660565,0.29172075288430177,0.21526516290729794,0.19743313244707608,-0.03094083229247877,0.18984965552394156,0.20260607415308998,0.1352965533201234,0.2673906936834351,0.30741806343672057,0.36769934627982515,0.23426373067095932,0.029023849192902414,0.10311698285182494,0.2765810570043623,0.47437696479091446,-0.05854140138354155,0.22669067903670886,0.3212405673260974,0.17978241287499425,0.42674705938693225,0.18886436545537386,0.15991418231551224,0.12018535811218459,0.07865327826572602,0.06224125250160182,-0.10028643382761408,0.2013254794837001,1.0,0.38748067226898125,0.20353566149543226,0.29836964630422075,0.25764976186745153,0.7974695829946244,0.23223141241766687,0.2494679055605617,0.23020813340889748,0.10373024087031692,0.21381729941703592,0.466995849196958,0.397459748222917,0.5155360051353217,0.439006792758605,0.12691629944839883,0.6254748199630613,0.35669174719078867,0.24544142292624602,0.2975389255253407
CO93COTW,0.06644136482502255,0.3408918694323688,0.04684516313257488,0.26456472894196464,0.4924838383022798,0.2972852858909766,0.48549853753443195,0.41277513635813545,0.4873739091821855,0.6251102149368755,-0.0008825220249490608,0.39346950617191445,0.018941233584725475,0.07117899398424606,0.44038309523252794,0.06612237287396483,0.2979142823322905,-0.0910405944708764,0.24316092144692597,-0.11824887231278416,0.2198736132069435,0.6849360078386909,0.007350617867538835,0.33909793935622345,0.4053255727298433,0.4519287058950284,0.15042007674573285,0.3516601146538196,0.3341746959284991,0.38425122858915584,0.30745503724474543,0.5825536910985174,0.006755808011096568,0.6445933991425647,0.6261682390809741,0.1781090100337715,0.08583728393892961,0.3257056134672708,0.2968897403514693,0.32381869849594863,0.2939944328323732,0.0965703210028335,0.4140455194120954,0.4972950112659431,0.21393692749027118,0.30133225501014993,0.47902456706676283,0.11858967865592994,0.20116088787862374,0.07347616030980864,0.053367270504561554,0.3442863070956388,0.22649881897637092,0.05081824278462985,-0.2633728742476762,0.5751959385154031,0.38748067226898125,1.0,0.28232833466010077,0.47975126359011383,0.31855006778830264,0.45939591765720006,0.3193335467506418,0.3485458470520206,0.32699144145841175,0.2707140104845626,0.0354502756666841,0.31792691057290623,0.3853630717858473,0.2916868696087634,0.37012448973897666,0.026231054099881794,0.5256359174134521,0.29222853566014745,0.7521712002722488,0.4604014690175362
CO94DUUR,0.20180367155378698,0.9297092101070541,0.4067850596734031,0.2175979342722709,0.21945215518700759,0.27618390713314683,0.30354585388016697,0.40339251097814044,0.33735171445796075,-0.03413526072196181,-0.016292368278196464,-0.013242860229079393,-0.0768200171451625,0.21174409643268924,0.6115532343481368,-0.09306431023253091,0.28938002805875107,-0.24622523006990912,0.018637572136706398,-0.4161066382470801,0.06991863192246137,-0.01902906534195929,-0.07824910676960488,-0.06398067570267844,0.5304209238120369,0.012355365846945927,0.39909977625572957,0.016428390579931406,0.9209524873232885,-0.06502259848134234,0.8868315853269293,-0.024093190953677127,0.09166166315443314,-0.04977837881921128,-0.03384590163862903,0.08528216350925066,-0.06223414883570881,-0.0072240279993365936,-0.013183200809986032,0.866335325315097,0.04600199854144633,0.010855406295633864,-0.047557036025099,0.274684207021478,0.11406170938189727,0.8917950142416644,0.7247156460811028,-0.06626273337370761,-0.010964478995745788,-0.150883700691147,-0.08311652895790397,0.14404420250791908,0.015082024504651799,0.044419360504671386,-0.07973602970526862,-0.058915532589304744,0.20353566149543226,0.28232833466010077,1.0,0.9126792952096889,0.20733205286338122,0.20471586733172636,0.9735046278444774,0.9618348774402538,0.950766553917914,0.08343476472532511,-0.07451919777052936,0.13784117150222383,-0.040484667720620114,0.39990557206950045,0.44807606381688964,-0.07076905370593356,0.2658365731088539,0.30057612765365366,-0.016558080153150093,0.6124087398436017
CO94HEAQ,0.20314803171704846,0.9872225336655897,0.3103181928868873,0.2121077177929574,0.3366507969106106,0.27569863090375224,0.4447653445053152,0.3758745882430855,0.36629006262784525,0.12592458696640504,0.009861615026312992,0.09484176205912881,-0.07336007976723934,0.2085393652599112,0.8484961939428869,-0.08889928356883167,0.2911078805392495,-0.23654001244550849,0.03401406245735947,-0.27119289215038317,0.011758337308378745,0.13274204107890328,-0.07472659549450857,0.05226371412727753,0.73798260553469,0.1156233222549292,0.4162415881034026,0.08204321736875671,0.9705639666612553,0.052679057193344675,0.9351370018569671,0.14762518560608903,0.005253718147711044,0.08957173931245004,0.1258968380210704,0.15697024283679428,0.007304608466839351,0.11879557103396629,0.04609477158864845,0.932620023520463,0.06242469116481532,0.11854596354683372,0.07872251874684104,0.3604267259103084,0.08027018013876984,0.9259665512036662,0.9651710296188417,0.028507317855156863,0.1303308893212531,-0.14435158843323526,0.0055241725159684675,0.1667144307722888,0.10772400029751247,0.06320804332725771,-0.03103288638083173,0.1088147080044016,0.29836964630422075,0.47975126359011383,0.9126792952096889,1.0,0.17183110217103625,0.35119319163567375,0.9227690802191771,0.961116978261696,0.9456646016067114,0.08246300507053009,-0.07116020753163652,0.28811220344269173,0.07677848831274865,0.39540574561585634,0.712887626002451,-0.06757512016944572,0.4219732741287179,0.2920790265553019,0.1285309732997401,0.8794584595789182
CO94LISE,-0.04621242552021849,0.18005526625358617,0.11530136769673097,0.30402838213081235,0.3488228496383357,0.1800089243426823,0.29815852745632343,0.45141097483616954,0.4258104507900904,0.12096062854340099,0.045446835526559856,0.05545107266338274,0.16123696248927474,0.15844952221324674,0.1035149132677599,-0.10067412145691086,0.17840776122119967,0.18964297673028335,0.2531860057893391,-0.04051434155647567,0.5683622745572855,0.10408770590284945,0.14333251739334102,-0.12249124732370664,0.1239819808026962,0.20606129545393562,0.06680884762373829,0.24693955140976465,0.17048686175997627,-0.14427277462019394,0.13763810348394184,0.03237290632088328,0.4091274938241198,0.07110088434484382,0.12314212318030118,-0.04707614114616035,-0.16964326109757547,-0.11434438210964745,0.13276936273023418,0.13655889927201814,0.18387711461116463,-0.2594747016262557,-0.12356000366793175,0.21006279131651254,0.3556941766796836,0.1319082838150799,0.15178425638120258,-0.2958330534421094,-0.13912101463868917,-0.06877541653026448,-0.40090186157807794,0.1930187279073076,-0.1723996934574269,-0.012906012541917398,-0.471468907131913,-0.012073505374491488,0.25764976186745153,0.31855006778830264,0.20733205286338122,0.17183110217103625,1.0,0.20615014785224933,0.22080967928828935,0.21044973026245822,0.21427113037972834,0.38537733268180785,0.18211770497242127,0.11316756744904705,-0.024899608350161497,0.35048762135116585,0.09874147918122701,0.11123559555034507,0.24363777847851803,0.4179569038675867,0.20208283880193129,0.11259208717424887
CO95TUNG,0.025050680959326357,0.2716658263702464,-0.046526617741579346,0.21956743003571447,0.5494465763721189,0.29622151431332266,0.76194432538445,0.4793526009663154,0.5211328099859598,0.2554442803165037,0.012604264089108549,0.36406871411698893,0.261374811232709,0.3215575110114493,0.39965245916524583,0.148497125888578,0.2976361850211845,0.031871536721484156,0.1120938956309356,-0.10026796287532966,0.034024929963698713,0.31248184221858516,0.2506765414017444,0.35791352216983247,0.43730448989599646,0.19112592427577504,0.12330934655951996,0.15122751424789938,0.267016170837096,0.3657964186426946,0.2548330045331897,0.24587694502652774,-0.09063802530854873,0.26232016682830916,0.25568774078971107,0.15307889296131105,0.2458780754880719,0.32314438873512996,0.25440570434966336,0.27226627710203843,0.1638188965247228,0.0994163581721104,0.34638095411490105,0.5933326358164357,-0.02741981748434946,0.2631211146996302,0.3762850806002471,0.18846495950766448,0.4341247793672583,0.20946301909986467,0.16459528683080926,0.23726664480912102,0.0885582276020823,0.056810512234138716,-0.056927963303237614,0.24865103617325351,0.7974695829946244,0.45939591765720006,0.20471586733172636,0.35119319163567375,0.20615014785224933,1.0,0.22612412289406128,0.26319482610934924,0.2340695416157144,0.12229178151436308,0.2756275744786962,0.42877200108040914,0.35552772376869407,0.6417433371641117,0.41100660031963043,0.1569082920923935,0.7858516518223482,0.4491463582483495,0.30900240375044424,0.36107787237034233
CO96QUVA,0.20611004749616377,0.9380212173975977,0.4095652291490656,0.2261444631590278,0.2441195645329432,0.2862911805121595,0.33252085382710656,0.41857556165613535,0.35597565207627274,-0.01753592116472209,0.02705709724560484,0.004667414787922859,-0.0801598658387272,0.22167273244116992,0.6253107132856871,-0.09709989550594184,0.303087504902329,-0.25638070734142004,0.020491908533027726,-0.36135469208945686,0.0728184427647695,0.0007179533236796632,-0.08165037757972857,-0.04995417679327595,0.547707262425413,0.027109120286421026,0.4157593791216518,0.025255142912962415,0.9317293570109537,-0.05722500689753972,0.8979387860413286,-0.004570999992555061,0.09984035932869323,-0.02296153478340679,-0.017394074873265414,0.09287484538900403,-0.05143544707949913,0.006468038621631434,0.02124081122769498,0.8794892103048081,0.04005942491042419,0.0024396304996799644,-0.03786592743245464,0.29855808535617034,0.11930534390066519,0.9013963325533001,0.758182272587985,-0.07083054429058522,0.013689398811130899,-0.15733956815546196,-0.09433795071795463,0.13996126060455968,0.02981309268522268,0.04528426381489969,-0.083200960137578,-0.04167408618857147,0.23223141241766687,0.3193335467506418,0.9735046278444774,0.9227690802191771,0.22080967928828935,0.22612412289406128,1.0,0.968096480382063,0.9599814190602353,0.0881688795071683,-0.07776007693066991,0.1697796732016239,-0.027035306602058076,0.4165847453595669,0.46822069400031535,-0.07384841465618498,0.29442875566417714,0.31217098608959926,0.0015399048766151118,0.6493112701224639
CO96SWBB,0.21391484559189253,0.9644345893814775,0.3828280427769938,0.23331542463964705,0.25790947176019013,0.2970557129097164,0.35156619985833976,0.4304267107515319,0.3677985425098709,-0.006699338319957475,-0.005678553306673163,0.031997360146195426,-0.0822911131207865,0.22833147119191552,0.6886016534312668,-0.09968153516090067,0.3128291881742518,-0.2631972193200425,0.023920509302433293,-0.3750316398798049,0.057665501947067196,0.015936732763783025,-0.08382125378412013,-0.028667819841408735,0.6132344848930918,0.03104033271400992,0.4236221840889903,0.028507755019280892,0.9551417737299442,-0.037869697839342006,0.9239461429638187,0.0065446180834851705,0.06359450043941234,-0.0191218970629909,-0.006532351029658764,0.10749938348237957,-0.039909012695134444,0.03459828400514092,0.01640208553355274,0.9086514352273688,0.03686620042231324,0.03998326379343223,-0.01929729714779941,0.31761577943519803,0.09640351906306298,0.925226979358788,0.8080604386016894,-0.04282004066380643,0.051736320330827534,-0.1615228277390924,-0.06734053264044522,0.13621954932038793,0.039216661679631316,0.04529426027473932,-0.08541324813699754,-0.03136483418499583,0.2494679055605617,0.3485458470520206,0.9618348774402538,0.961116978261696,0.21044973026245822,0.26319482610934924,0.968096480382063,1.0,0.9804902779923799,0.09063245659056397,-0.07982751991947268,0.21994329641879565,-0.0032954646333614008,0.4285425672721385,0.5465045469432689,-0.0758118564780213,0.31822264089140495,0.3207585352934488,0.014003276361431602,0.7095069320500724
